Filename,Prediction,Confidence
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\113\113-3-3.jpg,a4c,0.348
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\121\121-1-3.jpg,plax,0.348
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\365\365-4-3.jpg,psax-ap,0.348
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\297\297-4-3.jpg,a5c,0.347
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\364\364-1-3.jpg,plax,0.347
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\438\438-2-1.jpg,psax-mv,0.347
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\565\565-2-2.jpg,a5c,0.347
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\219\219-1-3.jpg,psax-av,0.346
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\323\323-4-3.jpg,a5c,0.346
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\539\539-4-1.jpg,a5c,0.346
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\628\628-4-2.jpg,psax-av,0.346
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\94\94-4-3.jpg,psax-av,0.346
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\99\99-2-3.jpg,psax-av,0.346
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\203-212芝嫻\209\209-2-3.jpg,psax-av,0.345
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\242\242-4-3.jpg,psax-ap,0.345
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\423-432琤珮\428\428-3-1.jpg,a5c,0.345
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\488\488-2-2.jpg,psax-mv,0.345
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\549\549-1-2.jpg,plax,0.345
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\629\629-2-1.jpg,psax-av,0.345
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\39\39-2-1.jpg,psax-ap,0.345
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\268\268-3-2.jpg,a4c,0.344
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\370\370-2-1.jpg,a5c,0.344
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\503\503-4-1.jpg,psax-ap,0.344
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\65\65-2-3.jpg,psax-av,0.344
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\213\213-3-1.jpg,a4c,0.343
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\350\350-2-3.jpg,psax-ap,0.343
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\641\641-1-3.jpg,psax-ap,0.343
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\62\62-4-2.jpg,psax-ap,0.343
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\91\91-4-3.jpg,a5c,0.343
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\223\223-3-2.jpg,a4c,0.342
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\372\372-4-1.jpg,a5c,0.342
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\524\524-2-3.jpg,psax-ap,0.342
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\44\44-2-2.jpg,psax-mv,0.342
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\341\341--2-1.jpg,psax-av,0.341
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\353-362秀娟\361\361-2-3.jpg,a5c,0.34
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\473-482秀娟\475\475-2-3.jpg,psax-ap,0.34
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\631\631-4-1.jpg,a5c,0.34
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\326\326-2-3.jpg,psax-av,0.339
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\494\494-1-3.jpg,plax,0.339
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\629\629-2-3.jpg,psax-mv,0.339
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\146\146-4-1.jpg,psax-ap,0.337
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\455\455-4-3.jpg,psax-mv,0.336
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\201\201-2-1.jpg,psax-ap,0.335
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\313-322郁媛\319\319-4-1.jpg,a5c,0.335
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\484\484-1-3.jpg,a3c,0.334
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\487\487-1-3.jpg,plax,0.334
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\508\508-2-3.jpg,psax-mv,0.334
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\553-562郁媛\560\560-2-1.jpg,psax-ap,0.333
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\615\615-3-1.jpg,a5c,0.333
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\218\218-1-3.jpg,a5c,0.332
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\487\487-4-1.jpg,a5c,0.332
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\586\586-4-3.jpg,psax-av,0.332
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\587\587-3-3.jpg,psax-ap,0.332
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\292\292-3-2.jpg,a4c,0.331
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\385\385-4-3.jpg,psax-mv,0.331
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\507\507-2-2.jpg,psax-mv,0.331
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\203-212芝嫻\204\204-4-1.jpg,a3c,0.33
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\437\437-1-3.jpg,psax-av,0.33
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\473-482秀娟\481\481-4-1.jpg,a5c,0.329
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\510\510-1-3.jpg,plax,0.329
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\340\340-4-3.jpg,psax-ap,0.328
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\464\464-1-2.jpg,plax,0.328
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\633\633-2-3.jpg,a5c,0.328
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\473-482秀娟\476\476-3-2.jpg,a5c,0.327
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\528\528-4-3.jpg,a5c,0.327
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\173\173-4-1.jpg,a5c,0.326
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\246\246-4-1.jpg,psax-ap,0.326
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\421\421-3-3.jpg,psax-ap,0.326
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\27\27-1-3.jpg,plax,0.326
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\313-322郁媛\319\319-1-3.jpg,psax-ap,0.325
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\593-602秀娟\595\595-2-3.jpg,psax-ap,0.325
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\363\363-3-2.jpg,psax-ap,0.324
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\498\498-1-2.jpg,a5c,0.324
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\26\26-2-2.jpg,a5c,0.324
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\352\352-2-3.jpg,psax-mv,0.323
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\563-572芝嫻\565\565-4-2.jpg,psax-av,0.323
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\160\160-1-2.jpg,psax-av,0.322
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\301\301-4-2.jpg,a5c,0.32
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\375\375-1-2.jpg,psax-ap,0.32
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\376\376-1-2.jpg,psax-ap,0.32
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\108\108-4-3.jpg,psax-ap,0.319
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\41\41-1-1.jpg,a5c,0.319
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\188\188-4-1.jpg,a5c,0.318
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\382\382-4-1.jpg,psax-ap,0.318
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\583-592岱蓉\585\585-1-3.jpg,psax-mv,0.318
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\523-532岱蓉\527\527-4-3.jpg,plax,0.317
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\365\365-2-3.jpg,psax-ap,0.316
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\373\373-1-3.jpg,psax-ap,0.316
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\179\179-3-2.jpg,plax,0.315
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\333\333-2-1.jpg,a5c,0.315
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\521\521-1-2.jpg,a5c,0.315
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\511\511-2-3.jpg,psax-ap,0.314
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\272\272-3-2.jpg,a4c,0.313
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\514\514-4-1.jpg,psax-mv,0.313
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\609\609-2-1.jpg,psax-mv,0.313
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\143-152芝嫻\151\151-3-2.jpg,a3c,0.312
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\510\510-4-1.jpg,a5c,0.312
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\501\501-2-1.jpg,psax-ap,0.311
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\543\543-4-3.jpg,psax-mv,0.311
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\35\35-1-1.jpg,a5c,0.311
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\242\242-4-2.jpg,psax-mv,0.31
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\551\551-1-2.jpg,psax-av,0.31
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\619\619-4-2.jpg,a5c,0.31
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\619\619-4-3.jpg,a5c,0.31
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\130\130-3-1.jpg,psax-av,0.309
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\313-322郁媛\320\320-4-3.jpg,a5c,0.309
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\403-412岱蓉\405\405-2-2.jpg,a5c,0.309
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\337\337-1-2.jpg,psax-av,0.308
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\633\633-1-2.jpg,psax-mv,0.308
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\271\271-4-3.jpg,psax-av,0.307
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\444\444-1-3.jpg,a5c,0.307
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\498\498-1-3.jpg,a5c,0.307
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\112\112-4-1.jpg,psax-av,0.306
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\32\32-2-2.jpg,a4c,0.305
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\217\217-4-1.jpg,psax-ap,0.302
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\420\420-1-2.jpg,psax-ap,0.302
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\47\47-3-3.jpg,a5c,0.302
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\328\328-2-1.jpg,psax-ap,0.3
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\280\280-1-2.jpg,plax,0.298
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\445\445-3-2.jpg,a5c,0.297
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\339\339-1-3.jpg,a5c,0.296
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\58\58-4-3.jpg,psax-av,0.296
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\539\539-4-3.jpg,psax-ap,0.295
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\455\455-4-2.jpg,plax,0.293
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\536\536-4-1.jpg,a5c,0.293
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\400\400-2-3.jpg,a4c,0.292
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\101\101-4-3.jpg,psax-ap,0.289
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\413-422秀娟\421\421-1-3.jpg,plax,0.288
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\456\456-3-3.jpg,a4c,0.287
